preparation h,hemorrhoidal preparations, irritated anorectal surface to help make bowel movements less painful'
preparation h,hemorrhoidal preparations,'helps relieve the local itching and discomfort associated with hemorrhoids'
preparation h,hemorrhoidal preparations, 'temporary relief of irritation and burning'
preparation h,hemorrhoidal preparations, 'temporarily shrinks hemorrhoidal tissue'
preparation h,hemorrhoidal preparations, 'aids in protecting irritated anorectal areas'
preparation h,hemorrhoidal preparations,'for temporary relief of pain
preparation h,hemorrhoidal preparations, soreness and burning'
preparation h,hemorrhoidal preparations, 'helps relieve the local itching and discomfort associated with hemorrhoids'
preparation h,hemorrhoidal preparations, 'temporarily shrinks hemorrhoidal tissue'
preparation h,hemorrhoidal preparations, 'temporarily provides a coating for relief of anorectal discomforts'
preparation h,hemorrhoidal preparations, 'temporarily protects the inflamed
preparation h,hemorrhoidal preparations, irritated anorectal surface to help make bowel movements less painful'
preparation h,hemorrhoidal preparations,'helps relieve the local itching and discomfort associated with hemorrhoids'
preparation h,hemorrhoidal preparations, 'temporarily shrinks hemorrhoidal tissue and relieves burning'
preparation h,hemorrhoidal preparations, 'temporarily provides a coating for relief of anorectal discomforts'
preparation h,hemorrhoidal preparations, 'temporarily protects the inflamed
preparation h,hemorrhoidal preparations, irritated anorectal surface to help make bowel movements less painful'
preparation h,hemorrhoidal preparations,anti-itch
tucks,hemorrhoidal preparations,'temporarily relieves these local symptoms associated with hemorrhoids or anorectal inflammation:
tucks,hemorrhoidal preparations,pain
tucks,hemorrhoidal preparations,soreness
tucks,hemorrhoidal preparations,burning
tucks,hemorrhoidal preparations,itching'
tucks,hemorrhoidal preparations, 'pain'
tucks,hemorrhoidal preparations, 'soreness'
tucks,hemorrhoidal preparations, 'burning'
tucks,hemorrhoidal preparations, 'itching'
tucks,hemorrhoidal preparations, 'temporarily forms a protective coating over the inflamed tissues to help prevent drying of tissues'
tucks,hemorrhoidal preparations,pain reliever
tucks,hemorrhoidal preparations,astringent
tucks,hemorrhoidal preparations,astringent
tucks,hemorrhoidal preparations,protectant
mederma,scar treatments,'temporarily protects and helps relieve chapped or cracked skin'
mederma,scar treatments,'temporarily protects and helps relieve chapped or cracked skin'
mederma,scar treatments,'temporarily protects and helps relieve chapped or cracked skin'
nix,lice treatments,lice treatment
aquaphor,incontinence-related skin protectants,skin protectant ointment
aquaphor,incontinence-related skin protectants,skin protectant ointment/treatment or prevention of diaper rash
balmex,incontinence-related skin protectants,skin protectant
balmex,incontinence-related skin protectants,skin protectant
balmex,incontinence-related skin protectants,skin protectant
desitin,incontinence-related skin protectants,skin protectant
desitin,incontinence-related skin protectants,skin protectant
desitin,incontinence-related skin protectants,skin protectant
desitin,incontinence-related skin protectants,skin protectant
gold bond,foot care products,anti-itch
gold bond,foot care products,'helps relieve
gold bond,foot care products, prevent and temporarily protect chafed
gold bond,foot care products, chapped
gold bond,foot care products, cracked or windburned skin\xc2\xa0'
gold bond,foot care products, 'temporarily protects minor burns
gold bond,foot care products, cuts
gold bond,foot care products, and scrapes'
gold bond,foot care products, 'helps protect from the drying effects of wind and cold weather'
gold bond,foot care products,topical analgesic
gold bond,foot care products,topical analgesic
kerasal,foot care products,'minor arthritis pain'
kerasal,foot care products, 'muscle sprains'
kerasal,foot care products, 'bruises'
kerasal,foot care products, 'simple backaches'
kerasal,foot care products, 'muscle strains'
kerasal,foot care products, 'cramps'
kerasal,foot care products,'arthritis\xc2\xa0'
kerasal,foot care products, 'muscle aches\xc2\xa0'
kerasal,foot care products, 'muscle strains\xc2\xa0'
kerasal,foot care products, 'muscle sprains\xc2\xa0'
kerasal,foot care products, 'joint pain'
kerasal,foot care products,antifungal
lotrimin,jock itch/antifungal products,antifungal
lotrimin,jock itch/antifungal products,antifungal
tinactin,jock itch/antifungal products,antifungal
tinactin,jock itch/antifungal products,antifungal
tinactin,jock itch/antifungal products,antifungal
fungicure,fungal nail management,antifungal
fungicure,fungal nail management,antifungal
lotrimin,athlete's foot/antifungal products,antifungal
lotrimin,athlete's foot/antifungal products,"""proven clinically effective in the treatment of most athlete's foot (tinea pedis)"
lotrimin,athlete's foot/antifungal products," jock itch (tinea cruris) and ringworm (tinea corporis)"""
lotrimin,athlete's foot/antifungal products, 'for effective relief of itching
lotrimin,athlete's foot/antifungal products, cracking
lotrimin,athlete's foot/antifungal products, burning
lotrimin,athlete's foot/antifungal products, scaling and discomfort'
lotrimin,athlete's foot/antifungal products,"""cures most athlete's foot"
lotrimin,athlete's foot/antifungal products, jock itch
lotrimin,athlete's foot/antifungal products," and ringworm"""
lotrimin,athlete's foot/antifungal products, 'relieves itching
lotrimin,athlete's foot/antifungal products, burning
lotrimin,athlete's foot/antifungal products, cracking
lotrimin,athlete's foot/antifungal products, scaling and discomfort which accompany these conditions'
tinactin,athlete's foot/antifungal products,antifungal
tinactin,athlete's foot/antifungal products,antifungal
tinactin,athlete's foot/antifungal products,antifungal
thera-gesic,"topical analgesics, arthritis/joint pain",'arthritis'
thera-gesic,"topical analgesics, arthritis/joint pain", 'simple backaches'
thera-gesic,"topical analgesics, arthritis/joint pain", 'strains'
thera-gesic,"topical analgesics, arthritis/joint pain", 'bruises'
thera-gesic,"topical analgesics, arthritis/joint pain", 'sprains'
thera-gesic,"topical analgesics, arthritis/joint pain",'arthritis'
thera-gesic,"topical analgesics, arthritis/joint pain", 'simple backaches'
thera-gesic,"topical analgesics, arthritis/joint pain", 'strains'
thera-gesic,"topical analgesics, arthritis/joint pain", 'bruises'
thera-gesic,"topical analgesics, arthritis/joint pain", 'sprains'
biofreeze,"topical analgesics, arthritis/joint pain",'arthritis'
biofreeze,"topical analgesics, arthritis/joint pain", 'backache'
biofreeze,"topical analgesics, arthritis/joint pain", 'strains'
biofreeze,"topical analgesics, arthritis/joint pain", 'sprains'
biofreeze,"topical analgesics, arthritis/joint pain",'arthritis'
biofreeze,"topical analgesics, arthritis/joint pain", 'backache'
biofreeze,"topical analgesics, arthritis/joint pain", 'strains'
biofreeze,"topical analgesics, arthritis/joint pain", 'sprains'
biofreeze,"topical analgesics, arthritis/joint pain",'arthritis'
biofreeze,"topical analgesics, arthritis/joint pain", 'backache'
biofreeze,"topical analgesics, arthritis/joint pain", 'strains'
biofreeze,"topical analgesics, arthritis/joint pain", 'sprains'
zostrix,"topical analgesics, arthritis/joint pain",topical analgesic
zostrix,"topical analgesics, arthritis/joint pain",topical analgesic
salonpas,"topical analgesics, arthritis/joint pain",'arthritis'
salonpas,"topical analgesics, arthritis/joint pain", 'sprains'
salonpas,"topical analgesics, arthritis/joint pain", 'strains'
salonpas,"topical analgesics, arthritis/joint pain", 'bruises'
salonpas,"topical analgesics, arthritis/joint pain", 'simple backache'
salonpas,"topical analgesics, arthritis/joint pain",'simple backache'
salonpas,"topical analgesics, arthritis/joint pain", 'arthritis'
salonpas,"topical analgesics, arthritis/joint pain", 'strains'
salonpas,"topical analgesics, arthritis/joint pain", 'bruises'
salonpas,"topical analgesics, arthritis/joint pain", 'sprains'
capzasin,"topical analgesics, arthritis/joint pain",topical analgesic
capzasin,"topical analgesics, arthritis/joint pain",topical analgesic
capzasin,"topical analgesics, arthritis/joint pain",topical analgesic
capzasin,"topical analgesics, arthritis/joint pain",topical analgesic
australian dream,"topical analgesics, arthritis/joint pain",topical analgesic
australian dream,"topical analgesics, arthritis/joint pain",external analgesic
bengay,"topical analgesics, arthritis/joint pain",topical analgesic
bengay,"topical analgesics, arthritis/joint pain",'simple backache'
bengay,"topical analgesics, arthritis/joint pain", 'arthritis'
bengay,"topical analgesics, arthritis/joint pain", 'strains'
bengay,"topical analgesics, arthritis/joint pain", 'bruises'
bengay,"topical analgesics, arthritis/joint pain", 'sprains'
bengay,"topical analgesics, arthritis/joint pain",'simple backache'
bengay,"topical analgesics, arthritis/joint pain", 'arthritis'
bengay,"topical analgesics, arthritis/joint pain", 'strains'
bengay,"topical analgesics, arthritis/joint pain", 'bruises'
bengay,"topical analgesics, arthritis/joint pain", 'sprains'
bengay,"topical analgesics, arthritis/joint pain",'simple backache'
bengay,"topical analgesics, arthritis/joint pain", 'arthritis'
bengay,"topical analgesics, arthritis/joint pain", 'strains'
bengay,"topical analgesics, arthritis/joint pain", 'bruises'
bengay,"topical analgesics, arthritis/joint pain", 'sprains'
bengay,"topical analgesics, arthritis/joint pain",topical analgesic
bengay,"topical analgesics, arthritis/joint pain",topical analgesic
ivarest,topical poison ivy/oak remedies,'for the temporary relief of pain and itching associated with poison ivy
ivarest,topical poison ivy/oak remedies, poison oak
ivarest,topical poison ivy/oak remedies, poison sumac
ivarest,topical poison ivy/oak remedies, insect bites or minor skin irritations.'
ivarest,topical poison ivy/oak remedies, 'dries the oozing and weeping of poison:
ivarest,topical poison ivy/oak remedies,ivy
ivarest,topical poison ivy/oak remedies,oak
ivarest,topical poison ivy/oak remedies,sumac'
ivarest,topical poison ivy/oak remedies, 'ivy'
ivarest,topical poison ivy/oak remedies, 'oak'
ivarest,topical poison ivy/oak remedies, 'sumac'
ivarest,topical poison ivy/oak remedies,'for the temporary relief of pain and itching associated with poison ivy
ivarest,topical poison ivy/oak remedies, poison oak
ivarest,topical poison ivy/oak remedies, poison sumac
ivarest,topical poison ivy/oak remedies, insect bites or minor skin irritations.'
ivarest,topical poison ivy/oak remedies, 'dries the oozing and weeping of poison:
ivarest,topical poison ivy/oak remedies,ivy
ivarest,topical poison ivy/oak remedies,oak
ivarest,topical poison ivy/oak remedies,sumac'
ivarest,topical poison ivy/oak remedies, 'ivy'
ivarest,topical poison ivy/oak remedies, 'oak'
ivarest,topical poison ivy/oak remedies, 'sumac'
cortizone-10,topical poison ivy/oak remedies,anti-itch
cortizone-10,topical poison ivy/oak remedies,anti-itch
cortizone-10,topical poison ivy/oak remedies,anti-itch
cortizone-10,topical poison ivy/oak remedies,'temporarily relieves itching and discomfort associated with minor skin irritations
cortizone-10,topical poison ivy/oak remedies, inflammation and rashes due to poison ivy
cortizone-10,topical poison ivy/oak remedies, poison oak and poison sumac.'
cortizone-10,topical poison ivy/oak remedies,anti-itch
cortizone-10,topical poison ivy/oak remedies,anti-itch
tecnu,topical poison ivy/oak remedies,anti-itch
gold bond ultimate,eczema care/relief products,skin protectant
gold bond ultimate,eczema care/relief products,skin protectant
cortizone-10,eczema care/relief products,anti-itch
cortizone-10,eczema care/relief products,anti-itch
cortizone-10,eczema care/relief products,anti-itch
cortizone-10,eczema care/relief products,anti-itch
cortizone-10,eczema care/relief products,anti-itch
cortizone-10,eczema care/relief products,anti-itch
aveeno eczema therapy,eczema care/relief products,skin protectant
aveeno eczema therapy,eczema care/relief products,skin protectant
eucerin,eczema care/relief products,'for external use only'
eucerin,eczema care/relief products, 'when using this product avoid contact with eyes'
eucerin,eczema care/relief products, 'stop use and ask a doctor if \xc2\xa0condition worsens\xc2\xa0symptoms last more than 7 days or clear up and occur again within a few days'
eucerin,eczema care/relief products, 'keep out of reach of children. if swallowed
eucerin,eczema care/relief products, get medical help or\xc2\xa0contact a poison control center right away.'
aquaphor,eczema care/relief products,skin protectant ointment/treatment or prevention of diaper rash
aquaphor,eczema care/relief products,skin protectant ointment
clearasil,acne products,acne medication
clearasil,acne products,acne medication
clearasil,acne products,acne medication
oxy,acne products,acne treatment
oxy,acne products,acne treatment
oxy,acne products,acne treatment
oxy,acne products,acne treatment
oxy,acne products,acne treatment
panoxyl,acne products,acne medication
panoxyl,acne products,acne medication
panoxyl,acne products,acne medication
neutrogena,acne products,acne treatment
neutrogena,acne products,acne medication
neutrogena,acne products,acne treatment
neutrogena,acne products,acne medication
neutrogena,acne products,acne treatment
neutrogena,acne products,acne medication
neutrogena,acne products,acne treatment
neutrogena,acne products,acne medication
neutrogena,acne products,acne medication
stridex,acne products,'for the treatment of acne'
stridex,acne products, 'reduces the number of acne pimples and blackheads and allows skin to heal'
stridex,acne products, 'helps prevent new acne pimples from forming'
stridex,acne products,'for the treatment of acne'
stridex,acne products, 'reduces the number of acne pimples and blackheads and allows skin to heal'
stridex,acne products, 'helps prevent new acne pimples from forming'
stridex,acne products,'for the treatment and management of acne'
stridex,acne products, 'reduces the number of acne pimples and blackheads and allows the skin to heal'
stridex,acne products, 'helps to prevent new acne pimples from forming'
stridex,acne products,'for the treatment and management of acne'
stridex,acne products, 'reduces the number of acne pimples and blackheads and allows the skin to heal'
stridex,acne products, 'helps to prevent new acne pimples from forming'
benadryl,"antihistamines, oral",antihistamine
benadryl,"antihistamines, oral",'temporarily relieves these symptoms due to hay fever or other upper respiratory allergies:
benadryl,"antihistamines, oral",runny nose
benadryl,"antihistamines, oral",sneezing
benadryl,"antihistamines, oral",itchy
benadryl,"antihistamines, oral", watery eyes
benadryl,"antihistamines, oral",itching of the nose or throat'
benadryl,"antihistamines, oral", 'runny nose'
benadryl,"antihistamines, oral", 'sneezing'
benadryl,"antihistamines, oral", 'itchy
benadryl,"antihistamines, oral", watery eyes'
benadryl,"antihistamines, oral", 'itching of the nose or throat'
benadryl,"antihistamines, oral", 'temporarily relieves these symptoms due to the common cold:
benadryl,"antihistamines, oral",runny nose
benadryl,"antihistamines, oral",sneezing'
benadryl,"antihistamines, oral", 'runny nose'
benadryl,"antihistamines, oral", 'sneezing'
claritin,"antihistamines, oral",'runny nose'
claritin,"antihistamines, oral", 'sneezing'
claritin,"antihistamines, oral", 'itchy
claritin,"antihistamines, oral", watery eyes'
claritin,"antihistamines, oral", 'itching of the nose or throat'
claritin,"antihistamines, oral",antihistamine
claritin,"antihistamines, oral",antihistamine
claritin,"antihistamines, oral",antihistamine
chlor-trimeton,"antihistamines, oral",antihistamine
chlor-trimeton,"antihistamines, oral",antihistamine
zyrtec,"antihistamines, oral",antihistamine
zyrtec,"antihistamines, oral",antihistamine
zyrtec,"antihistamines, oral",antihistamine
nyquil cold & flu,flu products,'cough due to minor throat and bronchial irritation'
nyquil cold & flu,flu products, 'sore throat'
nyquil cold & flu,flu products, 'headache'
nyquil cold & flu,flu products, 'minor aches and pains'
nyquil cold & flu,flu products, 'fever'
nyquil cold & flu,flu products, 'runny nose and sneezing'
nyquil cold & flu,flu products,'nasal congestion'
nyquil cold & flu,flu products, 'sinus congestion & pressure'
nyquil cold & flu,flu products, 'cough due to minor throat & bronchial irritation'
nyquil cold & flu,flu products, 'cough to help you sleep'
nyquil cold & flu,flu products, 'minor aches & pains'
nyquil cold & flu,flu products, 'headache'
nyquil cold & flu,flu products, 'fever'
nyquil cold & flu,flu products, 'sore throat'
nyquil cold & flu,flu products, 'runny nose & sneezing'
nyquil cold & flu,flu products, 'reduces swelling of nasal passages'
nyquil cold & flu,flu products, 'temporarily restores freer breathing through the nose'
nyquil cold & flu,flu products, 'promotes nasal and/or sinus drainage'
nyquil cold & flu,flu products,'nasal congestion'
nyquil cold & flu,flu products, 'sinus congestion & pressure'
nyquil cold & flu,flu products, 'cough due to minor throat & bronchial irritation'
nyquil cold & flu,flu products, 'cough to help you sleep'
nyquil cold & flu,flu products, 'minor aches & pains'
nyquil cold & flu,flu products, 'headache'
nyquil cold & flu,flu products, 'fever'
nyquil cold & flu,flu products, 'sore throat'
nyquil cold & flu,flu products, 'runny nose & sneezing'
nyquil cold & flu,flu products, 'reduces swelling of nasal passages'
nyquil cold & flu,flu products, 'temporarily restores freer breathing through the nose'
nyquil cold & flu,flu products, 'promotes nasal and/or sinus drainage'
tylenol cold & flu severe,flu products,'temporarily relieves the following cold/flu symptoms:
tylenol cold & flu severe,flu products,minor aches and pains
tylenol cold & flu severe,flu products,headache
tylenol cold & flu severe,flu products,sore throat
tylenol cold & flu severe,flu products,nasal congestion
tylenol cold & flu severe,flu products,cough'
tylenol cold & flu severe,flu products, 'minor aches and pains'
tylenol cold & flu severe,flu products, 'headache'
tylenol cold & flu severe,flu products, 'sore throat'
tylenol cold & flu severe,flu products, 'nasal congestion'
tylenol cold & flu severe,flu products, 'cough'
tylenol cold & flu severe,flu products, 'helps loosen phlegm (mucus) and thin bronchial secretions to make coughs more productive'
tylenol cold & flu severe,flu products, 'temporarily reduces fever'
tylenol cold & flu severe,flu products,'temporarily relieves minor aches and pains due to:
tylenol cold & flu severe,flu products,the common cold
tylenol cold & flu severe,flu products,headache
tylenol cold & flu severe,flu products,sore throat'
tylenol cold & flu severe,flu products, 'the common cold'
tylenol cold & flu severe,flu products, 'headache'
tylenol cold & flu severe,flu products, 'sore throat'
tylenol cold & flu severe,flu products, 'temporarily reduces fever'
tylenol cold & flu severe,flu products,'for the temporary relief of the following cold/flu symptoms:
tylenol cold & flu severe,flu products,minor aches and pains
tylenol cold & flu severe,flu products,headache
tylenol cold & flu severe,flu products,sore throat
tylenol cold & flu severe,flu products,nasal congestion
tylenol cold & flu severe,flu products,cough'
tylenol cold & flu severe,flu products, 'minor aches and pains'
tylenol cold & flu severe,flu products, 'headache'
tylenol cold & flu severe,flu products, 'sore throat'
tylenol cold & flu severe,flu products, 'nasal congestion'
tylenol cold & flu severe,flu products, 'cough'
tylenol cold & flu severe,flu products, 'helps loosen phlegm (mucus) and thin bronchial secretions to make coughs more productive'
tylenol cold & flu severe,flu products, 'temporarily reduces fever'
tylenol cold & flu severe,flu products,'for the temporary relief of the following cold symptoms:
tylenol cold & flu severe,flu products,minor aches and pains
tylenol cold & flu severe,flu products,headache
tylenol cold & flu severe,flu products,sore throat
tylenol cold & flu severe,flu products,nasal congestion
tylenol cold & flu severe,flu products,sinus congestion and pressure'
tylenol cold & flu severe,flu products, 'minor aches and pains'
tylenol cold & flu severe,flu products, 'headache'
tylenol cold & flu severe,flu products, 'sore throat'
tylenol cold & flu severe,flu products, 'nasal congestion'
tylenol cold & flu severe,flu products, 'sinus congestion and pressure'
tylenol cold & flu severe,flu products, 'helps loosen phlegm (mucus) and thin bronchial secretions to make coughs more productive'
tylenol cold & flu severe,flu products, 'temporarily reduces fever'
tylenol cold & flu severe,flu products,'temporarily relieves these common cold/flu symptoms:
tylenol cold & flu severe,flu products,minor aches and pains
tylenol cold & flu severe,flu products,headache
tylenol cold & flu severe,flu products,sore throat
tylenol cold & flu severe,flu products,nasal congestion
tylenol cold & flu severe,flu products,runny nose and sneezing
tylenol cold & flu severe,flu products,cough
tylenol cold & flu severe,flu products,sinus congestion and pressure'
tylenol cold & flu severe,flu products, 'minor aches and pains'
tylenol cold & flu severe,flu products, 'headache'
tylenol cold & flu severe,flu products, 'sore throat'
tylenol cold & flu severe,flu products, 'nasal congestion'
tylenol cold & flu severe,flu products, 'runny nose and sneezing'
tylenol cold & flu severe,flu products, 'cough'
tylenol cold & flu severe,flu products, 'sinus congestion and pressure'
tylenol cold & flu severe,flu products, 'helps clear nasal passages'
tylenol cold & flu severe,flu products, 'relieves cough to help you sleep'
tylenol cold & flu severe,flu products, 'temporarily reduces fever'
alka-seltzer plus cold + flu,flu products,'temporarily relieves these symptoms due to a cold or flu:
alka-seltzer plus cold + flu,flu products,minor aches and pains
alka-seltzer plus cold + flu,flu products,headache
alka-seltzer plus cold + flu,flu products,nasal and sinus congestion
alka-seltzer plus cold + flu,flu products,cough
alka-seltzer plus cold + flu,flu products,runny nose
alka-seltzer plus cold + flu,flu products,sneezing
alka-seltzer plus cold + flu,flu products,sore throat'
alka-seltzer plus cold + flu,flu products, 'minor aches and pains'
alka-seltzer plus cold + flu,flu products, 'headache'
alka-seltzer plus cold + flu,flu products, 'nasal and sinus congestion'
alka-seltzer plus cold + flu,flu products, 'cough'
alka-seltzer plus cold + flu,flu products, 'runny nose'
alka-seltzer plus cold + flu,flu products, 'sneezing'
alka-seltzer plus cold + flu,flu products, 'sore throat'
alka-seltzer plus cold + flu,flu products, 'temporarily reduces fever'
alka-seltzer plus cold + flu,flu products,'temporarily relieves these symptoms due to a cold or flu:
alka-seltzer plus cold + flu,flu products,minor aches and pains
alka-seltzer plus cold + flu,flu products,headache
alka-seltzer plus cold + flu,flu products,nasal and sinus congestion
alka-seltzer plus cold + flu,flu products,cough
alka-seltzer plus cold + flu,flu products,sore throat
alka-seltzer plus cold + flu,flu products,runny nose
alka-seltzer plus cold + flu,flu products,sneezing'
alka-seltzer plus cold + flu,flu products, 'minor aches and pains'
alka-seltzer plus cold + flu,flu products, 'headache'
alka-seltzer plus cold + flu,flu products, 'nasal and sinus congestion'
alka-seltzer plus cold + flu,flu products, 'cough'
alka-seltzer plus cold + flu,flu products, 'sore throat'
alka-seltzer plus cold + flu,flu products, 'runny nose'
alka-seltzer plus cold + flu,flu products, 'sneezing'
alka-seltzer plus cold + flu,flu products, 'temporarily reduces fever'
alka-seltzer plus cold + flu,flu products,'temporarily relieves these symptoms due to a cold or flu:
alka-seltzer plus cold + flu,flu products,headache
alka-seltzer plus cold + flu,flu products,minor aches and pains
alka-seltzer plus cold + flu,flu products,cough
alka-seltzer plus cold + flu,flu products,sore throat
alka-seltzer plus cold + flu,flu products,nasal congestion
alka-seltzer plus cold + flu,flu products,sinus congestion and pressure
alka-seltzer plus cold + flu,flu products,runny nose
alka-seltzer plus cold + flu,flu products,sneezing'
alka-seltzer plus cold + flu,flu products, 'headache'
alka-seltzer plus cold + flu,flu products, 'minor aches and pains'
alka-seltzer plus cold + flu,flu products, 'cough'
alka-seltzer plus cold + flu,flu products, 'sore throat'
alka-seltzer plus cold + flu,flu products, 'nasal congestion'
alka-seltzer plus cold + flu,flu products, 'sinus congestion and pressure'
alka-seltzer plus cold + flu,flu products, 'runny nose'
alka-seltzer plus cold + flu,flu products, 'sneezing'
alka-seltzer plus cold + flu,flu products, 'temporarily reduces fever'
theraflu,flu products,'minor aches and pains'
theraflu,flu products, 'headache'
theraflu,flu products, 'minor sore throat pain'
theraflu,flu products, 'nasal and sinus congestion'
theraflu,flu products, 'temporarily reduces fever'
theraflu,flu products, 'helps loosen phlegm (mucus) and thin bronchial secretions to drain bronchial tubes and make\xc2\xa0cough more productive\xc2\xa0'
theraflu,flu products,'temporarily relieves these symptoms due to a cold:
theraflu,flu products,minor aches and pains\xc2\xa0
theraflu,flu products,minor sore throat pain
theraflu,flu products,headache
theraflu,flu products,nasal and sinus congestion
theraflu,flu products,runny nose
theraflu,flu products,sneezing
theraflu,flu products,itchy nose or throat
theraflu,flu products,itchy
theraflu,flu products, watery eyes due to hay fever
theraflu,flu products,cough due to minor throat and bronchial irritation\xc2\xa0'
theraflu,flu products, 'minor aches and pains\xc2\xa0'
theraflu,flu products, 'minor sore throat pain'
theraflu,flu products, 'headache'
theraflu,flu products, 'nasal and sinus congestion'
theraflu,flu products, 'runny nose'
theraflu,flu products, 'sneezing'
theraflu,flu products, 'itchy nose or throat'
theraflu,flu products, 'itchy
theraflu,flu products, watery eyes due to hay fever'
theraflu,flu products, 'cough due to minor throat and bronchial irritation\xc2\xa0'
theraflu,flu products, 'temporarily reduces fever'
dayquil cold & flu,flu products,'temporarily relieves common cold/flu symptoms:
dayquil cold & flu,flu products,nasal congestion
dayquil cold & flu,flu products,sinus congestion & pressure
dayquil cold & flu,flu products,cough due to minor throat & bronchial irritation
dayquil cold & flu,flu products,minor aches & pains
dayquil cold & flu,flu products,headache
dayquil cold & flu,flu products,fever
dayquil cold & flu,flu products,sore throat
dayquil cold & flu,flu products,reduces swelling of nasal passages
dayquil cold & flu,flu products,temporarily restores freer breathing through the nose
dayquil cold & flu,flu products,promotes nasal and/or sinus drainage
dayquil cold & flu,flu products,helps loosen phlegm (mucus) and thin bronchial secretions to rid the bronchial passageways of bothersome mucus and make coughs more productive.'
dayquil cold & flu,flu products, 'nasal congestion'
dayquil cold & flu,flu products, 'sinus congestion & pressure'
dayquil cold & flu,flu products, 'cough due to minor throat & bronchial irritation'
dayquil cold & flu,flu products, 'minor aches & pains'
dayquil cold & flu,flu products, 'headache'
dayquil cold & flu,flu products, 'fever'
dayquil cold & flu,flu products, 'sore throat'
dayquil cold & flu,flu products, 'reduces swelling of nasal passages'
dayquil cold & flu,flu products, 'temporarily restores freer breathing through the nose'
dayquil cold & flu,flu products, 'promotes nasal and/or sinus drainage'
dayquil cold & flu,flu products, 'helps loosen phlegm (mucus) and thin bronchial secretions to rid the bronchial passageways of bothersome mucus and make coughs more productive.'
dayquil cold & flu,flu products,'temporarily relieves common cold/flu symptoms:
dayquil cold & flu,flu products,nasal congestion
dayquil cold & flu,flu products,sinus congestion & pressure
dayquil cold & flu,flu products,cough due to minor throat & bronchial irritation
dayquil cold & flu,flu products,minor aches & pains
dayquil cold & flu,flu products,headache
dayquil cold & flu,flu products,fever
dayquil cold & flu,flu products,sore throat
dayquil cold & flu,flu products,reduces swelling of nasal passages
dayquil cold & flu,flu products,temporarily restores freer breathing through the nose
dayquil cold & flu,flu products,promotes nasal and/or sinus drainage
dayquil cold & flu,flu products,helps loosen phlegm (mucus) and thin bronchial secretions to rid the bronchial passageways of bothersome mucus and make coughs more productive.'
dayquil cold & flu,flu products, 'nasal congestion'
dayquil cold & flu,flu products, 'sinus congestion & pressure'
dayquil cold & flu,flu products, 'cough due to minor throat & bronchial irritation'
dayquil cold & flu,flu products, 'minor aches & pains'
dayquil cold & flu,flu products, 'headache'
dayquil cold & flu,flu products, 'fever'
dayquil cold & flu,flu products, 'sore throat'
dayquil cold & flu,flu products, 'reduces swelling of nasal passages'
dayquil cold & flu,flu products, 'temporarily restores freer breathing through the nose'
dayquil cold & flu,flu products, 'promotes nasal and/or sinus drainage'
dayquil cold & flu,flu products, 'helps loosen phlegm (mucus) and thin bronchial secretions to rid the bronchial passageways of bothersome mucus and make coughs more productive.'
nyquil,"cough/cold/flu combinations, liquid formulations",'nasal congestion'
nyquil,"cough/cold/flu combinations, liquid formulations", 'sinus congestion & pressure'
nyquil,"cough/cold/flu combinations, liquid formulations", 'cough due to minor throat & bronchial irritation'
nyquil,"cough/cold/flu combinations, liquid formulations", 'cough to help you sleep'
nyquil,"cough/cold/flu combinations, liquid formulations", 'minor aches & pains'
nyquil,"cough/cold/flu combinations, liquid formulations", 'headache'
nyquil,"cough/cold/flu combinations, liquid formulations", 'fever'
nyquil,"cough/cold/flu combinations, liquid formulations", 'sore throat'
nyquil,"cough/cold/flu combinations, liquid formulations", 'runny nose & sneezing'
nyquil,"cough/cold/flu combinations, liquid formulations", 'reduces swelling of nasal passages'
nyquil,"cough/cold/flu combinations, liquid formulations", 'temporarily restores freer breathing through the nose'
nyquil,"cough/cold/flu combinations, liquid formulations", 'promotes nasal and/or sinus drainage'
nyquil,"cough/cold/flu combinations, liquid formulations",'nasal congestion'
nyquil,"cough/cold/flu combinations, liquid formulations", 'cough due to minor throat & bronchial irritation'
nyquil,"cough/cold/flu combinations, liquid formulations", 'sore throat'
nyquil,"cough/cold/flu combinations, liquid formulations", 'headache'
nyquil,"cough/cold/flu combinations, liquid formulations", 'minor aches & pains'
nyquil,"cough/cold/flu combinations, liquid formulations", 'fever'
nyquil,"cough/cold/flu combinations, liquid formulations", 'runny nose & sneezing'
nyquil,"cough/cold/flu combinations, liquid formulations",'cough due to minor throat and bronchial irritation'
nyquil,"cough/cold/flu combinations, liquid formulations", 'sore throat'
nyquil,"cough/cold/flu combinations, liquid formulations", 'headache'
nyquil,"cough/cold/flu combinations, liquid formulations", 'minor aches and pains'
nyquil,"cough/cold/flu combinations, liquid formulations", 'fever'
nyquil,"cough/cold/flu combinations, liquid formulations", 'runny nose and sneezing'
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations",'temporarily relieves
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations",minor aches and pains
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations",headache
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations",cough
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations",runny nose
coricidin hbp nighttime multi-symptom cold,"cough/cold/flu combinations, liquid formulations",sneezing'
